UMAP_D1,concentration,UMAP_D2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Entropy,Hyperflatness,Hyperskewness,Kurtosis,Mean,Median,Mode,Skewness,StandardDeviation,TContrast_Avg,TContrast_Ortho_pc_value,TContrast_pc_angle,TContrast_pc_value,TCorrelation_Avg,TCorrelation_Ortho_pc_value,TCorrelation_pc_angle,TCorrelation_pc_value,TDiffAvg_Avg,TDiffAvg_Ortho_pc_value,TDiffAvg_pc_angle,TDiffAvg_pc_value,TDiffEnt_Avg,TDiffEnt_Ortho_pc_value,TDiffEnt_pc_angle,TDiffEnt_pc_value,TDiffVariance_Avg,TDiffVariance_Ortho_pc_value,TDiffVariance_pc_angle,TDiffVariance_pc_value,TEnergy_Avg,TEnergy_Ortho_pc_value,TEnergy_pc_angle,TEnergy_pc_value,TEnt_Avg,TEnt_Ortho_pc_value,TEnt_pc_angle,TEnt_pc_value,THomogeneity_Avg,THomogeneity_Ortho_pc_value,THomogeneity_pc_angle,THomogeneity_pc_value,TInvDiffMoment_Avg,TInvDiffMoment_Ortho_pc_value,TInvDiffMoment_pc_angle,TInvDiffMoment_pc_value,TSumAvg_Avg,TSumAvg_Ortho_pc_value,TSumAvg_pc_angle,TSumAvg_pc_value,TSumEnt_Avg,TSumEnt_Ortho_pc_value,TSumEnt_pc_angle,TSumEnt_pc_value,TSumVariance_Avg,TSumVariance_Ortho_pc_value,TSumVariance_pc_angle,TSumVariance_pc_value,TVariance_Avg,TVariance_Ortho_pc_value,TVariance_pc_angle,TVariance_pc_value,dmso_control,positive_control,negative_control,has_drug
F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,C,C,C,C
2.57622,16,7.61999,-1.637241244,2.595389843,-1.248068094,0.054565959,0.283048034,0.250374377,0.442687929,1.23823905,1.974574327,0.542167068,4.975793708,1371.591433,173.8180559,24.32369027,874.8808565,592,233,3.808032314,996.8312358,0.067924823,0.075006086,150,0.076015226,0.875061738,0.88977278,45,0.8900581,0.06397608,0.070015008,30,0.070474057,0.852332714,0.869678383,30,0.871039468,0.271824767,0.271956117,30,0.271988669,0.786245415,0.789794127,135,0.790430708,0.852332714,0.869678383,30,0.871039468,0.968650177,0.971592991,135,0.971729262,0.9684068,0.971452794,135,0.971569407,0.27874153,0.278856346,150,0.278866887,0.852332714,0.869678383,30,0.871039468,1.019374246,1.027280863,45,1.027435964,0.271824767,0.271956117,30,0.271988669,0,0,0,1
4.89496,16,-1.98013,13.21024704,-4.586244106,1.631827831,-0.398464441,0.884676099,0.272251874,0.136940852,-2.175370216,0.272230744,-1.687963963,4.189418312,21.22889907,3.520248654,3.212737277,111.3397884,111,110,0.318434513,4.452812898,0.360291652,0.360679877,165,0.362383112,0.139750302,0.140830635,0,0.158618083,0.360117524,0.360511373,165,0.362212693,1.746513304,1.746842561,165,1.747550349,0.209411453,0.209493856,0,0.209587556,0.351372355,0.351305356,0,0.35319702,1.746513304,1.746842561,165,1.747550349,0.819970259,0.820113872,0,0.823758844,0.819958651,0.820103414,0,0.823748642,0.595775048,0.596139278,0,0.596650993,1.746513304,1.746842561,165,1.747550349,0.477354162,0.477994017,0,0.485663865,0.209411453,0.209493856,0,0.209587556,0,0,0,1
1.15611,16,-3.23288,14.525424,-2.36818552,-2.114828587,0.136321321,-2.828521013,-0.842423379,0.032136038,0.607298076,-1.727935553,1.15744853,4.288159458,18.15883969,3.192674029,3.097875754,111.2288599,111,110,0.319892241,4.771957232,0.355303217,0.355597041,60,0.358018787,0.253875147,0.25454529,0,0.271241607,0.354699616,0.355000949,60,0.357380528,1.896981798,1.897434319,60,1.899164755,0.238098898,0.238116295,150,0.238140452,0.297908103,0.298104171,0,0.300476857,1.896981798,1.897434319,60,1.899164755,0.822750792,0.822950781,0,0.826844597,0.822710552,0.822909334,0,0.826813097,1.239183481,1.239553364,0,1.239717878,1.896981798,1.897434319,60,1.899164755,0.597092377,0.597316607,0,0.605201383,0.238098898,0.238116295,150,0.238140452,0,0,0,1
-2.65326,8,-7.07684,-4.184481144,-2.780538797,2.994374037,-1.043505788,1.650899649,0.850994349,-1.209126353,0.093236774,-0.635920048,0.035960708,4.62315408,4764.495651,387.7812053,36.45607971,859.5763845,623,235,4.244381116,919.3636674,0.031656103,0.034250409,150,0.036098104,0.845156372,0.860375231,45,0.865594342,0.030629062,0.032803303,150,0.034488079,0.473131896,0.480476804,150,0.4863634,0.102217722,0.102143354,15,0.102285933,0.887177725,0.888977668,45,0.889820613,0.473131896,0.480476804,150,0.4863634,0.984854986,0.986109888,45,0.986615401,0.984788173,0.98607207,45,0.986581221,0.123588111,0.123481115,0,0.123672411,0.473131896,0.480476804,150,0.4863634,0.377214784,0.380339213,45,0.381412481,0.102217722,0.102143354,15,0.102285933,0,0,0,1
0.971506,16,9.80016,0.61847204,3.975166559,-1.981333971,0.162423924,-1.599249363,0.503961802,0.473092437,-0.845714569,-0.062465902,-0.067402892,5.168141277,851.0419108,117.5437703,18.03499095,810.9197264,562,225,3.07790042,828.8110804,0.105327601,0.116230395,60,0.118356011,0.832961291,0.851617726,135,0.854581667,0.096596514,0.103762284,60,0.107434674,1.157690861,1.176757335,60,1.187287704,0.315275301,0.315300339,120,0.31536481,0.681200541,0.685513483,135,0.68870456,1.157690861,1.176757335,60,1.187287704,0.953025685,0.956657147,135,0.958308377,0.952562417,0.956361129,135,0.957974812,0.387974527,0.387754614,90,0.388150595,1.157690861,1.176757335,60,1.187287704,1.155773603,1.167507996,135,1.169376862,0.315275301,0.315300339,120,0.31536481,0,0,0,1
0.691675,16,2.64726,-2.702535152,-0.075111739,-2.445908546,-0.525027752,1.127093196,0.448448986,0.47894147,-0.682104826,-0.088795424,-0.232678294,4.803226387,2374.745884,234.6098514,26.49106488,752.4708462,510,221,3.577861948,773.2928516,0.062533801,0.068649361,60,0.070432848,0.806934005,0.828144042,135,0.830775109,0.05849351,0.063257694,60,0.064772843,0.739117181,0.753355343,60,0.75754658,0.161945099,0.162013097,30,0.162029367,0.807600049,0.811442505,135,0.811897484,0.739117181,0.753355343,60,0.75754658,0.971383948,0.973958178,135,0.974217317,0.971155648,0.973799137,135,0.974075153,0.204611029,0.204678273,30,0.204687856,0.739117181,0.753355343,60,0.75754658,0.585246594,0.592061421,135,0.592913516,0.161945099,0.162013097,30,0.162029367,0,0,0,1
-2.36762,16,0.912879,-1.768361926,1.564103484,1.336818218,-0.282548338,-0.819667399,0.712801039,0.548091829,-1.146125674,0.422203273,-0.159713686,5.102767306,1341.359117,168.153873,23.33028686,844.6541519,603,230,3.627786059,882.5716874,0.063074828,0.069968049,150,0.070547849,0.870301359,0.885207841,45,0.885896881,0.060318615,0.066232407,30,0.066522787,0.846752299,0.864572057,150,0.865057415,0.243159572,0.243004972,90,0.243312639,0.781224647,0.785109571,135,0.785234623,0.846752299,0.864572057,150,0.865057415,0.970270665,0.973171346,135,0.973340026,0.97011478,0.973091318,135,0.973231944,0.27170893,0.271589587,90,0.271817229,0.846752299,0.864572057,150,0.865057415,0.909563461,0.916813108,45,0.917148202,0.243159572,0.243004972,90,0.243312639,0,0,0,1
-3.08114,0,1.26313,-0.104301423,1.013663054,3.066313267,-0.428579926,-0.002243277,1.179558039,-2.992077351,-0.143180728,-0.098373689,0.010407342,5.185588762,1510.742205,176.5342943,22.96968939,809.6797867,607,232,3.398342934,772.269286,0.08015917,0.088375044,120,0.089838442,0.839374509,0.857076922,45,0.858501416,0.075491861,0.082819499,150,0.08334084,0.972614328,0.993687479,150,0.995471922,0.249515073,0.249624968,60,0.249628579,0.734197883,0.738610955,45,0.739553152,0.972614328,0.993687479,150,0.995471922,0.962973551,0.96621137,45,0.966704516,0.962717768,0.966054063,45,0.966527598,0.307976535,0.308090759,60,0.308098426,0.972614328,0.993687479,150,0.995471922,0.91790112,0.926617275,45,0.927332975,0.249515073,0.249624968,60,0.249628579,1,0,0,0
3.31544,0,4.03637,-1.163512468,1.515105486,1.962173104,0.029897494,-1.721779704,-0.171213537,-3.103891611,-0.105073176,0.306093901,0.335511684,4.680174679,1195.77429,152.6725064,21.87557098,799.4141426,428,230,3.594959974,973.4941921,0.069734986,0.077418248,120,0.078981314,0.866656456,0.883060103,45,0.883663654,0.064202222,0.070035133,120,0.071044274,0.870935732,0.888428092,120,0.890770837,0.261482384,0.261509611,120,0.261566648,0.77973737,0.783602505,135,0.783652836,0.870935732,0.888428092,120,0.890770837,0.968754431,0.971790552,45,0.97184029,0.968448787,0.971584314,45,0.971642198,0.284187728,0.284214471,120,0.284234596,0.870935732,0.888428092,120,0.890770837,0.976194548,0.984745027,45,0.98505549,0.261482384,0.261509611,120,0.261566648,0,0,0,0
2.00903,0,6.72347,-2.761457682,0.739932477,-2.26935935,-0.571570098,1.36007297,0.982468307,-2.930958986,-0.6639539,1.198625803,0.112619899,4.810011371,1598.149769,178.9903344,23.03546936,817.0504799,546,231,3.479132424,873.4680243,0.059212566,0.065456145,60,0.066059904,0.839389584,0.857986803,135,0.85858811,0.056632079,0.061565251,60,0.062462265,0.766626535,0.781178191,60,0.784224239,0.184342303,0.184473943,0,0.184547556,0.801932964,0.805593042,135,0.806067026,0.766626535,0.781178191,60,0.784224239,0.972100876,0.974744627,135,0.975015095,0.971941964,0.974656481,135,0.974912301,0.226022465,0.225980962,90,0.226314773,0.766626535,0.781178191,60,0.784224239,0.678156647,0.685033976,135,0.685250167,0.184342303,0.184473943,0,0.184547556,0,1,0,0
1.9509,0,0.655057,-3.809835911,0.097423553,-2.297090292,-0.464825392,-0.746704638,0.12597771,-2.962081432,-0.770056129,0.19711262,0.048167735,4.576556837,3239.822438,295.8014011,30.95606281,801.5579863,469,223,3.961514278,924.5342095,0.046882648,0.051214131,60,0.052947783,0.852162883,0.866555799,135,0.872061142,0.045079549,0.048672592,60,0.050427327,0.647348737,0.65866849,60,0.663967328,0.158564821,0.158153646,90,0.159013927,0.838112413,0.840803984,135,0.841854912,0.647348737,0.65866849,60,0.663967328,0.977754875,0.97964242,135,0.980361116,0.977640535,0.97956388,135,0.980298023,0.184819336,0.184478491,90,0.185214021,0.647348737,0.65866849,60,0.663967328,0.587376634,0.592078978,135,0.593825295,0.158564821,0.158153646,90,0.159013927,1,0,0,0
-3.57363,16,1.6114,-0.334352642,2.483692884,0.702523947,0.129935771,-0.496067613,0.022567809,0.352898866,1.286016226,-0.497804195,0.339768171,5.059072626,1609.491355,196.1867074,26.08882352,840.3330221,579,228,3.87358914,930.7721359,0.081434388,0.089593104,120,0.092683778,0.861848799,0.878663375,45,0.878825813,0.075447329,0.08162348,120,0.083989642,0.946782861,0.964318509,60,0.970649597,0.294718978,0.294257612,90,0.294935891,0.75403652,0.758515318,135,0.75881545,0.946782861,0.964318509,60,0.970649597,0.963218589,0.966667417,45,0.966730334,0.962873079,0.966447756,45,0.966509579,0.308435042,0.308443432,60,0.308624559,0.946782861,0.964318509,60,0.970649597,1.097441523,1.10728247,45,1.107378211,0.294718978,0.294257612,90,0.294935891,0,0,0,1
3.44774,16,3.80491,-0.283054948,0.848238826,2.162736416,-0.216402635,0.329784304,0.464704454,0.392670482,0.526758552,-0.574401498,0.085336775,4.957859263,1186.328861,150.1659898,21.23919677,804.7556105,549,232,3.391568958,853.6678765,0.079197199,0.087262402,120,0.089345851,0.838654959,0.857025427,45,0.85782129,0.074713245,0.080837635,120,0.083185588,0.932306763,0.949789499,120,0.956153023,0.24542251,0.245513362,60,0.245519681,0.75234978,0.756708328,45,0.75760528,0.932306763,0.949789499,120,0.956153023,0.963371661,0.966671741,45,0.967057737,0.963091705,0.966500588,45,0.966870531,0.290630832,0.290694822,30,0.290758073,0.932306763,0.949789499,120,0.956153023,0.902492841,0.91145981,45,0.911850433,0.24542251,0.245513362,60,0.245519681,0,0,0,1
2.34975,16,8.13389,-0.824150026,3.310902834,-1.89347589,0.277936131,-0.723007619,0.04137763,0.43255496,-0.735974491,0.267418951,-0.182975382,4.96519595,1305.365205,166.2932029,23.37354791,787.704834,516,225,3.68485869,882.2612412,0.086286891,0.093735086,60,0.099348132,0.854008647,0.869792434,135,0.874247491,0.078195031,0.08457711,60,0.086669184,0.966775629,0.983723378,60,0.990916721,0.295513388,0.295063593,90,0.295750506,0.749734803,0.754416292,135,0.75448547,0.966775629,0.983723378,60,0.990916721,0.962147792,0.965611153,135,0.965736207,0.961706123,0.965259119,135,0.965485124,0.314906977,0.31447608,90,0.315182917,0.966775629,0.983723378,60,0.990916721,1.095766662,1.105022109,135,1.107654988,0.295513388,0.295063593,90,0.295750506,0,0,0,1
2.3309,16,7.03132,-2.612835169,0.733697951,-3.42650485,-0.548241794,1.14304626,0.660237193,0.478885651,0.15846996,-0.193797961,-0.095405601,4.908947898,1482.198806,171.099368,22.58188639,821.281868,590,233,3.434621252,842.7596041,0.063887911,0.070404097,30,0.071197609,0.822529377,0.841605308,135,0.843641501,0.060463905,0.065393852,30,0.066773874,0.771111916,0.785888575,30,0.789249861,0.179990325,0.180062545,30,0.180108556,0.801054972,0.804764574,135,0.805334549,0.771111916,0.785888575,30,0.789249861,0.970313035,0.972831784,135,0.97335378,0.970109547,0.972707689,135,0.973220895,0.221725647,0.22180204,30,0.221853791,0.771111916,0.785888575,30,0.789249861,0.656073391,0.662870384,135,0.663597799,0.179990325,0.180062545,30,0.180108556,0,0,0,1
5.44844,16,4.33817,1.349913955,1.901478529,2.092534542,-0.458018184,-2.12363863,1.257379293,0.413310468,0.657933235,0.382481992,-0.008042721,5.366666684,748.9106287,103.5002112,16.12994101,900.4682074,695,225,2.773839632,830.6694147,0.106334006,0.11602435,120,0.119716866,0.803445706,0.823474285,45,0.82755159,0.100581001,0.108827154,120,0.111151149,1.162346727,1.184322225,120,1.19065086,0.270492519,0.270484831,120,0.270590672,0.669580598,0.67525881,45,0.676520267,1.162346727,1.184322225,120,1.19065086,0.95063355,0.954826913,45,0.95566444,0.950283617,0.95458467,45,0.955445498,0.374847648,0.37485505,120,0.374911592,1.162346727,1.184322225,120,1.19065086,0.975636072,0.98652281,45,0.988728684,0.270492519,0.270484831,120,0.270590672,0,0,0,1
-4.33548,16,1.19384,-1.825295568,-0.639534354,2.055284262,-0.412237793,1.836451411,0.403914154,0.375777751,0.647059262,0.114753306,0.177128792,4.704155348,1714.503258,191.7653188,24.47935532,800.6386509,509,233,3.666117394,893.8201927,0.058085191,0.063119692,120,0.065734066,0.846045373,0.862521121,45,0.865815335,0.055015675,0.05917513,120,0.061170412,0.745959385,0.758565188,120,0.764512396,0.188642826,0.188433615,0,0.188770872,0.810746333,0.813876604,45,0.814990062,0.745959385,0.758565188,120,0.764512396,0.972978479,0.97528842,45,0.975914088,0.972797629,0.975178095,45,0.975802226,0.22092454,0.220946235,30,0.221028653,0.745959385,0.758565188,120,0.764512396,0.696486113,0.702622848,45,0.703865567,0.188642826,0.188433615,0,0.188770872,0,0,0,1
-2.58906,8,0.805155,0.603914797,1.803667426,3.444944143,-0.10625498,2.021595478,1.124945402,-1.233901143,-0.26854834,-0.480430454,0.037541736,5.176382823,1367.879435,173.0379268,23.92423928,812.388011,604,231,3.654441619,836.4831842,0.090348177,0.099742971,150,0.102142675,0.847381811,0.86347611,45,0.866986727,0.084447444,0.091411091,150,0.094021632,1.008977413,1.027086288,150,1.034656504,0.296000419,0.295443391,0,0.29679434,0.731004856,0.734981397,45,0.737181964,1.008977413,1.027086288,150,1.034656504,0.958720966,0.961917001,45,0.96310719,0.958365404,0.961696972,45,0.962875195,0.325954266,0.325461213,0,0.326717067,1.008977413,1.027086288,150,1.034656504,1.0936535,1.103276719,45,1.105340812,0.296000419,0.295443391,0,0.29679434,0,0,0,1
4.3184,16,3.81064,1.893777609,1.710690737,3.019100904,-0.09907309,1.924876451,1.119092584,0.423997015,-0.334228128,-0.377048582,0.042462241,5.174815145,1038.613418,131.1367855,18.65267637,773.6459808,556,213,3.019027158,759.7630343,0.105669568,0.116416314,120,0.118657891,0.819855216,0.838776692,45,0.842861724,0.098661787,0.106307657,150,0.109556457,1.162875777,1.183484986,150,1.192500458,0.293289373,0.292865726,0,0.293635723,0.673034713,0.677578048,45,0.680653407,1.162875777,1.183484986,150,1.192500458,0.95179735,0.95553562,45,0.957079445,0.951369524,0.955269205,45,0.956777605,0.382318339,0.381990887,0,0.382588685,1.162875777,1.183484986,150,1.192500458,1.067487923,1.078554292,45,1.080947142,0.293289373,0.292865726,0,0.293635723,0,0,0,1
4.20065,16,4.29605,-2.325882196,-1.253635764,3.069958687,-0.594580173,-1.195684671,0.20510909,0.361887246,0.05126496,0.826350033,-0.076539852,4.692908722,1057.302918,135.8565542,19.84287121,784.4386969,516,233,3.304394563,833.968337,0.054192779,0.058979627,150,0.061373581,0.832226634,0.847866816,45,0.853735763,0.051991571,0.055891829,150,0.058197615,0.708905509,0.721054257,150,0.727700709,0.161504617,0.161191667,90,0.16169656,0.820009053,0.822713664,45,0.82409783,0.708905509,0.721054257,150,0.727700709,0.97435854,0.976325631,45,0.977217299,0.974223794,0.976240421,45,0.977140477,0.203290703,0.203285793,120,0.203435295,0.708905509,0.721054257,150,0.727700709,0.591825688,0.596861928,45,0.598757601,0.161504617,0.161191667,90,0.16169656,0,0,0,1
-2.86401,16,-6.40815,-3.881158352,-3.053025484,2.010851145,-0.729960918,2.144185305,0.070244186,0.356208086,1.059253097,-0.412747413,0.031009762,4.517898707,5389.232674,426.6305112,38.92404295,750.4237041,509,233,4.394619347,799.2635709,0.034650163,0.037822173,120,0.039060359,0.82857483,0.847147263,45,0.849665539,0.032458273,0.034947128,120,0.035913143,0.463692728,0.472320013,120,0.474349474,0.101085127,0.100494239,0,0.102186771,0.891466653,0.893623148,45,0.893732178,0.463692728,0.472320013,120,0.474349474,0.984115359,0.985491799,45,0.985668059,0.983988463,0.985405419,45,0.985590752,0.11809299,0.117747995,0,0.118621258,0.463692728,0.472320013,120,0.474349474,0.369690344,0.3689613,0,0.37705806,0.101085127,0.100494239,0,0.102186771,0,0,0,1
4.44691,16,-1.78083,9.822274208,-2.292000771,2.049097538,-0.004552805,1.345558405,0.010676914,0.024215158,-0.886538327,0.057256572,-0.249176785,4.684363953,19.67961541,4.56300698,2.96403574,113.1914358,112,109,0.483433193,6.439457207,0.231385,0.231768862,60,0.232119617,0.491669909,0.492361999,0,0.499913981,0.230999713,0.231180402,165,0.23171751,1.700223143,1.700458646,165,1.701529105,0.227593345,0.227606842,0,0.227651978,0.372142099,0.372253123,0,0.373979715,1.700223143,1.700458646,165,1.701529105,0.884564358,0.884713178,0,0.886350825,0.884538672,0.884687672,0,0.886331186,0.686985849,0.68709541,0,0.687310618,1.700223143,1.700458646,165,1.701529105,0.678988379,0.679343603,0,0.682916768,0.227593345,0.227606842,0,0.227651978,0,0,0,1
0.278576,16,-1.99886,12.40208149,-1.318663716,-1.41110754,0.239387721,1.176833153,-0.250048429,0.006711193,1.106599808,-0.072412528,1.248178124,4.579460814,19.0617922,3.991557578,3.007499642,110.923255,110,109,0.39043166,5.89176878,0.280850995,0.281464969,60,0.2823639,0.448099281,0.447830506,0,0.461369906,0.280385918,0.280937878,60,0.281886643,1.889687241,1.8905105,60,1.891782087,0.254439885,0.254439921,0,0.254487376,0.297152703,0.297065876,0,0.300107634,1.889687241,1.8905105,60,1.891782087,0.859884534,0.859800632,0,0.863199631,0.859853549,0.859771173,0,0.863172212,0.996950476,0.997203263,0,0.997660458,1.889687241,1.8905105,60,1.891782087,0.736908544,0.73677176,0,0.743800385,0.254439885,0.254439921,0,0.254487376,0,0,0,1
-1.65572,16,-5.2369,-5.841407776,-0.907482326,-2.924785137,-0.414270192,-1.356984377,-0.557709873,0.520514488,0.018652473,-2.127144575,0.083150975,4.432406558,10461.20096,778.0904356,63.00753779,828.4167156,566,232,5.959728089,1017.339696,0.025868802,0.028031687,60,0.030027926,0.887634709,0.899449239,135,0.903851191,0.024110098,0.026237659,60,0.026959295,0.39286435,0.39931874,30,0.402484472,0.115107872,0.115134547,150,0.115177569,0.912987442,0.914444044,135,0.914801978,0.39286435,0.39931874,30,0.402484472,0.988219619,0.989282842,135,0.989490696,0.988120224,0.98920929,135,0.98943685,0.108419529,0.10829992,0,0.108516084,0.39286435,0.39931874,30,0.402484472,0.434562686,0.43722705,135,0.43824682,0.115107872,0.115134547,150,0.115177569,0,0,0,1
4.27728,16,4.50695,1.001095653,2.513243198,0.981669843,0.389893144,-0.870905399,-0.149981394,0.240587384,-0.768453956,0.216397718,-0.393406957,4.905918087,955.3968526,128.8572701,19.2593359,719.8383188,364,219,3.251403835,798.538749,0.101819212,0.113103304,30,0.11412682,0.832158023,0.852594944,135,0.852642291,0.093195202,0.101750711,150,0.102281636,1.101482139,1.124712829,120,1.125704016,0.30331595,0.302710847,90,0.303750394,0.701919559,0.707441118,45,0.708101658,1.101482139,1.124712829,120,1.125704016,0.954732713,0.958851532,45,0.959246288,0.954256941,0.958543296,45,0.958905709,0.360467087,0.359820718,90,0.360869973,1.101482139,1.124712829,120,1.125704016,1.111444588,1.123850466,135,1.123879189,0.30331595,0.302710847,90,0.303750394,0,0,0,1
1.98178,16,7.69854,-0.382081032,3.192533731,-3.176111698,0.239491373,-1.738518357,-0.125739366,0.358686417,-0.08570987,0.470843256,-0.120434701,5.008122352,1391.221175,170.2257958,22.97780619,754.1605282,474,224,3.515855425,808.3112026,0.094814865,0.104474336,30,0.107321589,0.831518719,0.850684154,135,0.853691935,0.086119567,0.093092992,30,0.095445737,1.029375176,1.049357044,30,1.054105673,0.28137833,0.281408359,120,0.281443224,0.722740315,0.728021865,135,0.728460903,1.029375176,1.049357044,30,1.054105673,0.958305114,0.961876486,135,0.962543674,0.957807401,0.961524807,135,0.962206247,0.328297527,0.32835695,120,0.328375159,1.029375176,1.049357044,30,1.054105673,1.030698453,1.041491835,135,1.04320823,0.28137833,0.281408359,120,0.281443224,0,0,0,1
-2.53722,16,1.30477,-1.381847858,-0.579967916,2.014436483,-0.348549426,2.098252535,0.290717989,0.371289164,0.520460725,-0.415654689,0.127132177,4.762104264,1359.508505,159.9312483,21.75045725,769.2931948,461,225,3.457168525,844.7036622,0.062720665,0.069576084,120,0.070001591,0.839844489,0.858324599,45,0.859079216,0.05936796,0.064680841,120,0.065432186,0.784170913,0.800308865,120,0.80171907,0.195812531,0.195455605,0,0.19616338,0.799277556,0.803212483,45,0.803298652,0.784170913,0.800308865,120,0.80171907,0.970847635,0.97350119,45,0.973858432,0.970649854,0.973379583,45,0.973735193,0.233839951,0.233619384,0,0.233971367,0.784170913,0.800308865,120,0.80171907,0.72052946,0.727794468,45,0.728060766,0.195812531,0.195455605,0,0.19616338,0,0,0,1
0.605341,16,5.13045,-0.737916708,1.951357603,-1.313786507,0.104506217,-1.292868376,-0.189454064,0.371435374,0.168707684,-0.683636844,-0.118430175,4.894297242,1888.124286,209.7444325,25.83498848,761.2200193,460,232,3.675043828,830.6617397,0.081451894,0.088773717,60,0.092002392,0.839180093,0.856361602,135,0.858997134,0.076118409,0.082600037,60,0.083762514,0.94887612,0.967022689,60,0.970989464,0.253231888,0.253304303,120,0.253384352,0.745407723,0.750176362,45,0.750472913,0.94887612,0.967022689,60,0.970989464,0.962760975,0.966247736,45,0.966255586,0.962469508,0.96603672,135,0.966072659,0.29575646,0.295809526,60,0.295938903,0.94887612,0.967022689,60,0.970989464,0.931475656,0.940059242,135,0.941393872,0.253231888,0.253304303,120,0.253384352,0,0,0,1
